"CensusKey","FRic","FEve","FDis","FDiv","Q","sp_richness","ibraCode","IBRA","zonekey","formation","class","CCS","SCS","FCS","vi","LMA_cwm","seedmass_cwm","height_cwm","LA_cwm","leafN_cwm","wooddensity_cwm","classIBRA"
"CPJGI0082551",0.000243149,0.883999182,1.414851722,0.69979841,1.911337029,8,"RIV","Riverina",721984,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",72.80031997,0.01,NA,0.853231035,1.93473531665744,0.378992807060164,-0.323111990013884,2.72048272056619,1.31434285671748,-0.0953118431966381,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082555",0.006022313,0.799804432,0.967616166,0.693293712,1.36473222,23,"RIV","Riverina",721988,"Grasslands","Riverine Plain Grasslands",87.78581143,0.01,NA,0.936940828,1.95427843130726,-0.0344730116811357,-0.458867589257799,2.51469333937968,1.29178439726312,-0.208695855945694,"Riverine Plain GrasslandsRiverina"
"CPJGI0082559",0.002124939,0.794511176,0.948842705,0.72900125,1.322677651,16,"RIV","Riverina",721992,"Freshwater wetlands","Inland Floodplain Shrublands",91.26797013,0.01,NA,0.955342714,1.9511953080905,-0.283021644517325,-0.454391091095138,2.07167110076399,1.3491005990598,-0.124752628634226,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082563",0.007484938,0.884556997,0.927876052,0.768881858,1.269616529,22,"RIV","Riverina",721996,"Grasslands","Riverine Plain Grasslands",100,0.01,NA,1,2.16920460517218,0.102068765746561,-0.457086789498979,2.12677831740385,1.30719786238488,-0.149919230590151,"Riverine Plain GrasslandsRiverina"
"CPJGI0082567",0.005101139,0.811604111,0.927178137,0.734516205,1.288115136,17,"RIV","Riverina",722000,"Semi-arid woodlands (Grassy subformation)","Riverine Plain Woodlands",63.14225831,0.01,NA,0.794621031,2.12481625787052,0.856537497229597,0.166366653863734,2.3445786284229,1.3501387707222,-0.155879694240643,"Riverine Plain WoodlandsRiverina"
"CPJGI0082652",NA,0.930841846,0.891446292,0.769400371,1.112646547,4,"RIV","Riverina",722085,"Freshwater wetlands","Inland Floodplain Shrublands",30.65786572,0.01,NA,0.553695455,2.26868813221292,0.179081651412368,-0.328878426952816,1.93478038636661,1.5039852952285,-0.0800362264220003,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082656",NA,0.864561031,0.77798307,0.855001644,0.943515111,4,"RIV","Riverina",722089,"Freshwater wetlands","Inland Floodplain Shrublands",36.50909577,0.01,NA,0.604227571,2.08050069041685,-0.431774561222263,-0.0951418773191098,2.40215977749526,1.36561910659303,-0.125583309938096,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082660",0.001124372,0.722255292,1.234351295,0.785206459,1.618854547,16,"RIV","Riverina",722093,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",84.21052632,0.01,NA,0.917662935,1.96100668292398,0.0487143401185645,-0.588116521255955,1.92094467583826,1.40013284733296,-0.126569772635098,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082664",0.000166237,0.782153999,0.966721217,0.739673852,1.287901102,10,"RIV","Riverina",722097,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",56.56692832,0.01,NA,0.752109888,2.25306791378267,0.644013615700171,-0.304700671996572,1.66943798977555,1.40814425694245,-0.0888250372819807,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082668",0.000900611,0.836886142,0.866462322,0.721143674,1.201038086,12,"RIV","Riverina",722101,"Freshwater wetlands","Inland Floodplain Swamps",70.55035532,0.01,NA,0.839942589,1.82213429329441,0.125240725966265,-0.348040478218874,2.4934842941896,1.30860627380637,-0.192724104917713,"Inland Floodplain SwampsRiverina"
"CPJGI0082672",2.51e-08,0.744658255,0.687552994,0.760182735,0.87166273,7,"RIV","Riverina",722105,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",46.72783849,0.01,NA,0.683577636,2.24889347682325,0.527702974354814,-0.267393294174058,1.56289895526649,1.46671457967512,-0.0764826509258043,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082676",6.73e-05,0.766835316,0.861733507,0.724466206,1.169677643,9,"RIV","Riverina",722109,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",46.26023768,0.01,NA,0.68014879,2.25560330570902,0.301796222208363,0.101538436553216,1.88032589585374,1.37237491645916,-0.0816802422646806,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082680",NA,0.551242322,0.54223975,0.70324262,0.648648595,4,"RIV","Riverina",722113,"Saline wetlands","Inland Saline Lakes",31.94759481,0.01,NA,0.565222034,2.14568235369748,0.468808375653246,-0.378925486938892,1.72838299846261,1.50433197559062,-0.0472153703021226,"Inland Saline LakesRiverina"
"CPJGI0082684",0.004767479,0.805389061,1.144999065,0.764502649,1.554845861,16,"RIV","Riverina",722117,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",79.80792168,0.01,NA,0.893352795,1.83909399398544,-0.237336660481905,-0.480644267173948,2.25103994224488,1.34159497728905,-0.148839509383612,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082688",NA,0.775583971,0.889335233,0.748747061,1.150026451,6,"RIV","Riverina",722121,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",38.85754829,0.01,NA,0.62335823,2.26995875748765,0.622031867747595,-0.394987470825846,1.61114391757218,1.4414854489582,-0.066642930407318,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082692",8.62e-06,0.762514191,0.698082491,0.878824427,0.89278447,10,"RIV","Riverina",722125,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",56.93656877,0.01,NA,0.754563243,2.20256389589663,0.415734540784763,-0.477193532164119,1.44525945080377,1.4972580226634,-0.0545078978700914,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082696",NA,0.735424281,0.327715921,0.823259918,0.376613483,3,"RIV","Riverina",722129,"Saline wetlands","Inland Saline Lakes",15.92241098,0.01,NA,0.399028959,2.20455824816619,0.632798824938992,-0.50842862168063,0.981757997620913,1.45519838954502,-0.0870587371432534,"Inland Saline LakesRiverina"
"CPJGI0082700",5.14e-05,0.856020802,0.976961335,0.785926523,1.262052819,8,"RIV","Riverina",722133,"Arid shrublands (Chenopod subformation)","Aeolian Chenopod Shrublands",67.05315341,0.01,NA,0.818859899,2.1919171253683,0.610524538083333,-0.408815072315223,2.10006330817959,1.37635089917004,-0.168741955750194,"Aeolian Chenopod ShrublandsRiverina"
"CPJGI0082704",NA,0.630611066,0.627080619,0.774952825,0.791174457,6,"RIV","Riverina",722137,"Arid shrublands (Chenopod subformation)","Aeolian Chenopod Shrublands",66.73158872,0.01,NA,0.816894049,2.24345400985764,0.52015590770466,-0.436322751792635,1.43773172141315,1.48580907369797,-0.0514061290811365,"Aeolian Chenopod ShrublandsRiverina"
"CPJGI0082708",NA,0.800923386,0.987393279,0.768684636,1.196204844,4,"RIV","Riverina",722141,"Freshwater wetlands","Inland Floodplain Shrublands",31.59173822,0.01,NA,0.562065283,2.13764781888163,-0.00729997224365008,-0.27860584007113,2.19400695440458,1.34302670001102,-0.138778647732891,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082712",7.46e-05,0.729614238,0.935183183,0.760592444,1.216007233,10,"RIV","Riverina",722145,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",58.15529057,0.01,NA,0.762596162,2.29972851429699,0.559760007567152,-0.355733079390651,1.56766873402732,1.42192978103475,-0.0801453401774193,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082716",NA,0.760265002,0.682257817,0.680732267,0.869292974,4,"RIV","Riverina",722149,"Grasslands","Riverine Plain Grasslands",34.51575885,0.01,NA,0.587501139,2.33504752021636,0.345280738654977,-0.219637535636968,1.82029523297434,1.34893587788469,-0.14857597532872,"Riverine Plain GrasslandsRiverina"
"CPJGI0082720",6e-06,0.63566829,0.799880951,0.745575015,1.026370863,8,"RIV","Riverina",722153,"Arid shrublands (Chenopod subformation)","Aeolian Chenopod Shrublands",76.67884185,0.01,NA,0.875664558,2.25080028429863,0.410455333987674,-0.493983006990408,1.22107656987033,1.44222258062282,-0.0791791533411559,"Aeolian Chenopod ShrublandsRiverina"
"CPJGI0082724",NA,0.885048778,0.710812702,0.799462275,0.878603665,4,"RIV","Riverina",722157,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",12.26427996,0.01,NA,0.35020394,1.91015096340514,0.0716460843358188,-0.227921710457697,2.39289555421449,1.44513735569356,-0.163302011269537,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082728",1.28e-05,0.755496336,0.802263827,0.748932885,1.060656462,10,"RIV","Riverina",722161,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",48.23740314,0.01,NA,0.694531519,2.22257332522746,0.524966099768054,-0.256940886951139,1.63827428578194,1.47045603761064,-0.0796729525731279,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082732",5.11e-07,0.750540926,0.64725451,0.682881678,0.867168185,8,"RIV","Riverina",722165,"Freshwater wetlands","Inland Floodplain Shrublands",22.89257259,0.01,NA,0.478461833,1.98743052254509,0.393218750179077,-0.338346207610647,2.54004925831304,1.38284553074677,-0.207622692373368,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082736",5.26e-05,0.864840077,0.651475889,0.798420546,0.862612869,9,"RIV","Riverina",722169,"Freshwater wetlands","Inland Floodplain Shrublands",61.71853359,0.01,NA,0.785611441,2.2038137277414,0.274115532890774,-0.387470502032314,2.00802206873718,1.49990854293244,-0.051971388619686,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082740",2.45e-07,0.588790709,0.738763269,0.701592369,0.944848236,7,"RIV","Riverina",722173,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",44.81289741,0.01,NA,0.66942436,2.1626296504544,0.880801958606137,-0.419951936823858,1.41317971812698,1.44018927267589,-0.0914846780434403,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082744",0.00020512,0.774828623,0.837646208,0.705918027,1.156645971,10,"RIV","Riverina",722177,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",52.26390369,0.01,NA,0.722937782,2.31935773312358,0.129103672464703,0.0228893405081656,1.98249343930655,1.40855458846785,-0.063799319132416,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082748",0.000347135,0.781215269,0.879749993,0.702430211,1.211336208,12,"RIV","Riverina",722181,"Forested wetlands","Inland Riverine Forests",57.39540237,0.01,NA,0.757597534,1.83440609019107,-0.791127200493703,-0.408536683374222,2.3735771183681,1.37405138095922,-0.156435097218823,"Inland Riverine ForestsRiverina"
"CPJGI0082752",NA,0.761485334,0.701859948,0.866308549,0.865543014,6,"RIV","Riverina",722185,"Arid shrublands (Chenopod subformation)","Aeolian Chenopod Shrublands",52.56765053,0.01,NA,0.72503552,2.26057858803416,0.512320105260624,-0.46704191089512,1.23430975055025,1.46700044543423,-0.0803809244028591,"Aeolian Chenopod ShrublandsRiverina"
"CPJGI0082697",NA,NA,0.879502614,1,0.879502614,2,"RIV","Riverina",722130,"Grasslands","Riverine Plain Grasslands",4.307058001,0.01,NA,0.207534527,2.06762515675924,0.0194307916077046,-0.566323334778673,2.42654297749801,1.34190755173279,-0.170944238303181,"Riverine Plain GrasslandsRiverina"
"CPJGI0082701",7.43e-07,0.906109743,0.995656465,0.814386275,1.284186575,7,"RIV","Riverina",722134,"Semi-arid woodlands (Shrubby subformation)","Riverine Sandhill Woodlands",59.81196529,0.01,NA,0.773381958,2.05069294681688,0.869012715975774,-0.602300305353734,1.95930311966337,1.29668205491457,-0.180382287402962,"Riverine Sandhill WoodlandsRiverina"
"CPJGI0082705",NA,0.722062428,0.748428487,0.834760653,0.856811782,3,"RIV","Riverina",722138,"Saline wetlands","Inland Saline Lakes",7.696799374,0.01,NA,0.277431061,2.24185004748097,0.480995614610491,-0.680403491534074,1.18225486906145,1.45907691825253,-0.0592102249051391,"Inland Saline LakesRiverina"
"CPJGI0082709",1.4e-05,0.71848939,0.829294382,0.772173751,1.088400822,9,"RIV","Riverina",722142,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",56.04223273,0.01,NA,0.748613603,2.22177270340206,0.629501717664569,-0.22076429236823,1.62028719018322,1.46813378842476,-0.0869952713297408,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082713",1.47e-05,0.752966209,0.721430325,0.773907078,0.925982418,9,"RIV","Riverina",722146,"Grasslands","Riverine Plain Grasslands",35.78409328,0.01,NA,0.598198072,2.2787023146129,0.440187674898348,-0.436015878148423,1.50487861059761,1.39530794843396,-0.0872048207193703,"Riverine Plain GrasslandsRiverina"
"CPJGI0082717",0.000405096,0.821873694,0.763055642,0.819122797,1.012680054,13,"RIV","Riverina",722150,"Freshwater wetlands","Inland Floodplain Shrublands",51.67341087,0.01,NA,0.7188422,2.27368955819899,0.391516232858819,-0.25405190027722,1.48329231007573,1.42549455444856,-0.0912399737032511,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082721",1.13e-06,0.74943913,0.505857538,0.723734681,0.67911534,9,"RIV","Riverina",722154,"Arid shrublands (Chenopod subformation)","Aeolian Chenopod Shrublands",54.16109498,0.01,NA,0.735942219,2.2348510135415,0.607352449493394,-0.442800117983717,1.14445937961413,1.46478700555885,-0.0798166002930962,"Aeolian Chenopod ShrublandsRiverina"
"CPJGI0082725",3.89e-05,0.781584138,0.757157612,0.745766499,1.016781637,12,"RIV","Riverina",722158,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",48.23740314,0.01,NA,0.694531519,2.23724231629741,0.610108190044859,-0.273791604172277,1.46176497633756,1.44950486797688,-0.0693884712804074,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082729",NA,0.888077732,0.562060595,0.880741048,0.699378763,5,"RIV","Riverina",722162,"Grasslands","Riverine Plain Grasslands",35.78409328,0.01,NA,0.598198072,2.26492764814984,0.127942328127396,-0.162819054418541,2.15555133737347,1.39218929596492,-0.153485890992713,"Riverine Plain GrasslandsRiverina"
"CPJGI0082733",NA,0.877763435,0.724700432,0.730644335,0.910956125,4,"RIV","Riverina",722166,"Grasslands","Riverine Plain Grasslands",29.71160538,0.01,NA,0.545083529,2.27465793718467,0.155976530623702,-0.169162801675991,2.09068576392566,1.32080066250116,-0.210688042767345,"Riverine Plain GrasslandsRiverina"
"CPJGI0082737",NA,0.678057132,0.780324041,0.798554228,0.936707632,4,"RIV","Riverina",722170,"Saline wetlands","Inland Saline Lakes",16.7120968,0.01,NA,0.408804315,2.1298485351804,0.722279548285049,-0.299707285233745,1.40029566650836,1.45658333244776,-0.0858895015317913,"Inland Saline LakesRiverina"
"CPJGI0082741",0.000689228,0.87205887,0.967667505,0.739938826,1.310288632,10,"RIV","Riverina",722174,"Freshwater wetlands","Inland Floodplain Shrublands",61.66391434,0.01,NA,0.785263741,1.94359395971253,-0.346335982531006,-0.280962058563517,2.2635044281469,1.22094465848305,-0.209841680623896,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082745",0.00037127,0.784619519,0.912497424,0.686317802,1.279822918,14,"RIV","Riverina",722178,"Forested wetlands","Inland Riverine Forests",58.92390662,0.01,NA,0.767619089,1.89350752174994,-0.64657122884564,-0.30321374107629,2.45554998942912,1.30342868408876,-0.153031557724703,"Inland Riverine ForestsRiverina"
"CPJGI0082749",NA,0.775848623,0.579292788,0.816888208,0.721695109,6,"RIV","Riverina",722182,"Arid shrublands (Chenopod subformation)","Aeolian Chenopod Shrublands",48.66162142,0.01,NA,0.697578823,2.24748249136923,0.51088307758485,-0.141373315405054,1.27753215364061,1.46020832394759,-0.0927328581807154,"Aeolian Chenopod ShrublandsRiverina"
"CPJGI0082753",5.11e-07,0.803427039,0.690744343,0.815843728,0.871531167,8,"RIV","Riverina",722186,"Arid shrublands (Chenopod subformation)","Aeolian Chenopod Shrublands",65.54205493,0.01,NA,0.809580477,2.25018980362676,0.436236140554012,-0.543995312179921,1.29787600343143,1.48012989316635,-0.0514824063615628,"Aeolian Chenopod ShrublandsRiverina"
"CPJGI0082757",0.001924266,0.854844949,0.952288969,0.721048603,1.327941035,15,"RIV","Riverina",722190,"Freshwater wetlands","Inland Floodplain Swamps",71.76122429,0.01,NA,0.84711997,1.82138720303511,-0.775649443824829,-0.543453259798749,2.34077694413125,1.40248604877543,-0.140883709326387,"Inland Floodplain SwampsRiverina"
"CPJGI0082761",0.000119262,0.748695839,1.026010899,0.759817435,1.351367004,9,"RIV","Riverina",722194,"Semi-arid woodlands (Grassy subformation)","Inland Floodplain Woodlands",46.26023768,0.01,NA,0.68014879,2.29820955034539,0.247042313811386,0.0792968658276938,1.96384965594107,1.34543759360713,-0.0642642641573596,"Inland Floodplain WoodlandsRiverina"
"CPJGI0082765",NA,0.845920845,0.632138937,0.885269418,0.777424248,5,"RIV","Riverina",722198,"Grasslands","Riverine Plain Grasslands",27.153529,0.01,NA,0.521090482,2.11956951207554,0.408969591322508,-0.301040088779608,1.62447128988072,1.46298371974453,-0.170819570774502,"Riverine Plain GrasslandsRiverina"
"CPJGI0082769",NA,0.89198255,0.591820864,0.935273498,0.713131795,4,"RIV","Riverina",722202,"Freshwater wetlands","Inland Floodplain Shrublands",33.95268871,0.01,NA,0.582689357,2.3218747377974,-0.0604214615352988,-0.216211286475748,1.92531028744088,1.45724678381764,-0.0491119641242119,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082773",0.001355873,0.773787238,0.907569391,0.745276591,1.235194167,15,"RIV","Riverina",722206,"Arid shrublands (Chenopod subformation)","Riverine Chenopod Shrublands",61.54417853,0.01,NA,0.784500979,2.18848929026098,0.471584404543828,-0.285340979714978,1.57251226825688,1.41661654410954,-0.100702340909198,"Riverine Chenopod ShrublandsRiverina"
"CPJGI0082777",0.000352143,0.784157952,1.012088531,0.692052982,1.380226152,9,"RIV","Riverina",722210,"Forested wetlands","Inland Riverine Forests",40.38393674,0.01,NA,0.63548357,2.13149452362352,-0.232497354961914,0.132452003844775,2.55126361628036,1.16881859466188,-0.191430314982654,"Inland Riverine ForestsRiverina"
"CPJGI0082781",0.000549672,0.856812609,1.190413581,0.778992555,1.59590441,8,"RIV","Riverina",722214,"Forested wetlands","Inland Riverine Forests",43.19279328,0.01,NA,0.657212243,2.22263909089306,0.515028317006826,0.493350732714595,2.71625563438962,1.21507741014587,-0.184430141900192,"Inland Riverine ForestsRiverina"
"CPJGI0082785",NA,0.817811172,0.7075716,0.845497011,0.888693327,5,"RIV","Riverina",722218,"Freshwater wetlands","Inland Floodplain Shrublands",41.98807155,0.01,NA,0.647982033,2.25144469924954,0.16652784819915,-0.168295567108664,1.76338506194494,1.47528484097743,-0.0751914130893939,"Inland Floodplain ShrublandsRiverina"
"CPJGI0082789",0.010696366,0.76479407,1.095540245,0.703679451,1.541618477,19,"RIV","Riverina",722222,"Forested wetlands","Inland Riverine Forests",86.11097408,0.01,NA,0.927959989,2.07825546953731,-0.26152094889527,0.0653511695877361,2.35560271736787,1.27082005569042,-0.174781855504092,"Inland Riverine ForestsRiverina"
"CPJGI0082550",NA,0.838508207,0.782734337,0.79994768,1.012950229,6,"RIV","Riverina",721983,"Forested wetlands","Inland Riverine Forests",30.86012722,0.01,NA,0.555518922,2.05871517298989,-0.156635564304082,0.33884256060788,2.78392007820461,1.18191153231881,-0.227482845618229,"Inland Riverine ForestsRiverina"
