"site","FRic","FEve","FDis","FDiv","Q","sp_richness","IBRA","formation","class","shot_number","beam","delta_time","lat","lon","ground_elev","height_lastbin","height_bin0","rh100","cover","pai_total","fhd","sensitivity","pai_z0_5m","pai_z5_10m","pai_z10_15m","pai_z15_20m","pai_z20_25m","pai_z25_30m","pai_z30_35m","pai_z35_40m","pai_z40_45m","pai_z45_50m","pai_z50_55m","pai_z55_60m","pai_z60_65m","pai_z65_70m","pai_z70_75m","pai_z75_80m","pai_z80_85m","pai_z85_90m","pai_z90_95m","pai_z95_100m","pai_z100_105m","pai_z105_110m","pai_z110_115m","pai_z115_120m","pai_z120_125m","pai_z125_130m","pai_z130_135m","pai_z135_140m","pai_z140_145m","pai_z145_150m","pavd_z0_5m","pavd_z5_10m","pavd_z10_15m","pavd_z15_20m","pavd_z20_25m","pavd_z25_30m","pavd_z30_35m","pavd_z35_40m","pavd_z40_45m","pavd_z45_50m","pavd_z50_55m","pavd_z55_60m","pavd_z60_65m","pavd_z65_70m","pavd_z70_75m","pavd_z75_80m","pavd_z80_85m","pavd_z85_90m","pavd_z90_95m","pavd_z95_100m","pavd_z100_105m","pavd_z105_110m","pavd_z110_115m","pavd_z115_120m","pavd_z120_125m","pavd_z125_130m","pavd_z130_135m","pavd_z135_140m","pavd_z140_145m","pavd_z145_150m","match_distance_m","mean_pai","mean_fhd","mean_evenness","mean_height","sd_height","prop_understory","prop_midstory","prop_canopy","n_shots","n_sites","formation_lab","sp_richness_bench","total_cover","shannon_H","pielou_evenness","gini_simpson"
"CPJGI0105328",0.005792898,0.787194451,1.149252687,0.732491886,1.558599428,18,"South Eastern Highlands","Grassy woodlands","Southern Tableland Grassy Woodlands",146570600400726624,6,111536830.201023,-35.4508265426507,149.908668768696,713.5009765625,-10.322527885437,21.7467613220215,21.62,0.245529800653458,0.563555717468262,2.99030613899231,0.956181883811951,0.563555717468262,0.467127203941345,0.397991895675659,0.252681195735931,0.023461639881134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192857030779123,0.0165563840419054,0.0214446000754833,0.0374530255794525,0.0252681206911802,0.00234616408124566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9585230465439,1.70481765270233,1.40220805145309,0.871240847888569,8.70301279339897,5.52912700829698,0.330566566210153,0.507455503083096,0.161977930706752,1,1057,"Grassy woodlands (n = 1057)",21,41,3.05390643072342,0.948749376142358,0.942296252230815
"CPJGI0105325",0.092625172,0.769195095,1.257386577,0.715244769,1.772872747,38,"South Eastern Highlands","Wet sclerophyll forests (Shrubby subformation)","Southern Escarpment Wet Sclerophyll Forests",191920800100046496,8,136807920.417834,-35.456064407622,149.898810026066,726.964721679688,-8.8651237487793,29.6582221984863,29.69,0.42404180765152,1.10467410087585,3.08669853210449,0.96535861492157,1.10374593734741,1.0803302526474,1.00731015205383,0.872657001018524,0.648404240608215,0.244913578033447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468313228338957,0.00964358355849981,0.0207673311233521,0.0358905903995037,0.0627743452787399,0.0648404210805893,0.0244913566857576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41915595970059,4.95736116170883,1.71072594804544,0.954774330721117,12.1130845640519,7.4939668684561,0.222647876832711,0.42111928838802,0.356232834779269,1,365,"Wet sclerophyll forests (Shrubby subformation) (n = 365)",39,78,3.81681037826188,0.975661537001661,0.975673898750822
"CPJGI0105322",0.049443446,0.747255894,1.256226835,0.706537943,1.765149598,30,"South Eastern Highlands","Dry sclerophyll forests (Shrubby subformation)","Southern Tableland Dry Sclerophyll Forests",38641100100047912,11,51384058.7010198,-35.4430578981126,149.925649562146,695.587768554688,-10.5678300857544,20.4525661468506,20.4,0.313851892948151,0.753330826759338,2.5967903137207,0.968818724155426,0.753330826759338,0.748418390750885,0.618121087551117,0.283805340528488,0.00154771725647151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000982494209893048,0.0135209755972028,0.0464613027870655,0.0616573356091976,0.0283805355429649,0.000154771725647151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5916275708063,2.4052233628463,1.33293801030569,0.828200951405305,8.40853119999005,5.03724422846761,0.313206182176719,0.568154916258947,0.118638901564334,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",36,71,3.71338843786483,0.97549715737706,0.973219599285856
"CPJGI0105330",0.100486598,0.843694174,1.541319806,0.751683408,2.147927817,29,"South Eastern Highlands","Grassy woodlands","Tableland Clay Grassy Woodlands",167971100100047104,11,123463200.572771,-35.4338072318487,149.932962012739,643.083740234375,-6.78101205825806,32.1920204162598,32,0.638513565063477,2.03798770904541,3.07827973365784,0.982428014278412,2.03798770904541,1.2853239774704,0.874441385269165,0.786323547363281,0.677134692668915,0.427649468183517,0.0570092387497425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150532767176628,0.116354644298553,0.0499000400304794,0.0197306703776121,0.0358674079179764,0.0620125457644463,0.0427649468183517,0.00570092396810651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4786079267885,6.14587001875043,1.70567733027019,0.876544752643511,11.1090487611238,8.36880397376502,0.331602800389158,0.351417351188739,0.316979848422102,1,1057,"Grassy woodlands (n = 1057)",43,88,3.85670237931688,0.966838256131575,0.975981404958678
"CPJGI0105377",0.01497901,0.825921928,0.960083323,0.721872807,1.355242423,35,"South East Corner","Heathlands","South Coast Heaths",317951100100046336,11,207015269.539381,-37.4751387450159,149.969974825201,35.7455940246582,-6.86897230148315,4.22335386276245,4.25,0.030509551987052,0.0619733259081841,1.55111598968506,0.942658722400665,0.0613217912614346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122643578797579,0.00613217893987894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9704036772347,0.0613217912614346,0,NA,2.5,0,1,0,0,1,179,"Heathlands (n = 179)",28,65,3.51040918889732,0.958195747192048,0.964260355029586
"CPJGI0105372",0.047408244,0.819015006,1.16010469,0.707038346,1.653824815,50,"South East Corner","Heathlands","South Coast Heaths",175900500100046336,5,127882382.241998,-37.4917315724962,149.972976488198,27.8930149078369,-5.81365346908569,3.92960357666016,3.84,0.0264261513948441,0.0535644069314003,1.4920802116394,0.934705853462219,0.0535644069314003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107128815725446,0.00535644078627229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8123951043004,0.0535644069314003,0,NA,2.5,0,1,0,0,1,179,"Heathlands (n = 179)",41,101,3.93374851704931,0.981637496863418,0.979119694147633
"CKAI1504080A",0.108462999,0.866159346,1.182148394,0.783739851,1.64231872,59,"NSW North Coast","Dry sclerophyll forests (Shrub/grass subformation)","Clarence Dry Sclerophyll Forests",33390600400613080,6,48465454.8394629,-29.6647328023877,152.346493532627,626.07177734375,-7.19406938552856,35.8147087097168,35.59,0.844242572784424,3.71899795532227,3.15666556358337,0.984323441982269,3.71899795532227,2.86863255500793,1.6247490644455,1.12744867801666,0.869950652122498,0.501638770103455,0.166760176420212,0.00459417514503002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170073077082634,0.209424898028374,0.174118399620056,0.0754798427224159,0.062580980360508,0.0703190416097641,0.0497044622898102,0.0166760180145502,0.000459417526144534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2592534587808,10.8827720265836,1.6483137128698,0.792671339795512,10.0905263020929,7.89340582084218,0.341732597746034,0.412889437404125,0.245377964849841,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",56,118,4.12142114987294,0.980195586917817,0.982476299913818
"CKAI15040908",0.14317878,0.832780523,1.189868882,0.734258323,1.684470107,62,"NSW North Coast","Dry sclerophyll forests (Shrub/grass subformation)","Clarence Dry Sclerophyll Forests",198941100100061856,11,140719005.553463,-29.7271939290562,152.339087540195,472.17724609375,-17.4238262176514,35.189769744873,35.18,0.544837296009064,1.57851350307465,3.24223446846008,0.973393559455872,1.57851350307465,1.34318780899048,0.944623291492462,0.640653669834137,0.34914830327034,0.229563444852829,0.107759691774845,0.00169168936554343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470651350915432,0.0633890181779861,0.0702534094452858,0.0595474988222122,0.0411090217530727,0.0241388604044914,0.0227871760725975,0.010775969363749,0.000169168939464726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5997005515102,5.19514140265529,1.68204277795074,0.808891591437544,10.5432900351468,7.82724692556509,0.303844184542861,0.440375135759273,0.255780679697866,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",59,119,4.10916150321428,0.97727988111756,0.981992797118848
"CKAI15040907",0.097361494,0.830187242,1.256881357,0.742250592,1.774772884,44,"NSW North Coast","Dry sclerophyll forests (Shrub/grass subformation)","Clarence Dry Sclerophyll Forests",33390800400538092,8,48465454.4841108,-29.6620860677726,152.350426568813,403.297668457031,-8.28466987609863,44.3144111633301,44.09,0.930544435977936,5.33539390563965,3.01518321037292,0.992405652999878,5.33539390563965,4.99287939071655,3.7069137096405,1.66400229930878,0.82984071969986,0.64838570356369,0.449890702962875,0.223594963550568,0.0446906834840775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685028806328773,0.16284804046154,0.3328877389431,0.287707298994064,0.101561658084393,0.0379950031638145,0.0424790717661381,0.0405200012028217,0.0223594959825277,0.00446906825527549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4204549977327,17.8955920785666,1.68888214126723,0.768643387065482,10.4857764441553,8.24367862312454,0.298140116416144,0.486141674562237,0.215718209021619,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",41,95,3.82728492964146,0.963980738186398,0.974626038781163
"CKAI15040909",0.236687627,0.815756025,1.342981673,0.698623491,1.920837279,80,"NSW North Coast","Forested wetlands","Eastern Riverine Forests",198941100100061856,11,140719005.470819,-29.7309682193868,152.335073817331,450.717620849609,-4.24255514144897,42.3751907348633,42.34,0.901994466781616,4.7195839881897,2.95052695274353,0.978471398353577,4.7195839881897,2.6636745929718,1.42831552028656,0.960656821727753,0.647919535636902,0.307938098907471,0.167597770690918,0.124043241143227,0.0431905314326286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41118186712265,0.329126834869385,0.170301795005798,0.0780395939946175,0.065271869301796,0.0480321794748306,0.0183894876390696,0.0124407233670354,0.0124043235555291,0.00431905314326286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.767515866567,11.062920100987,1.58411706037103,0.720962743959252,9.16779573781162,8.27338249411991,0.426612860357606,0.36988336496196,0.203503774680434,1,329,"Forested wetlands (n = 329)",81,164,4.5006557471163,0.986045664861722,0.988251041046996
"CKAI1504090K",0.130395246,0.816053696,1.191941278,0.73436369,1.684020257,52,"NSW North Coast","Dry sclerophyll forests (Shrub/grass subformation)","Clarence Dry Sclerophyll Forests",176300300400537856,3,128109435.973425,-29.6865949303142,152.406900838234,330.373260498047,-4.50490140914917,31.4702053070068,31.38,0.698830783367157,2.40608882904053,3.14677476882935,0.970356523990631,2.40608882904053,1.62544286251068,0.976828455924988,0.633379220962524,0.50195837020874,0.261872261762619,0.0421284586191177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156129196286201,0.142926037311554,0.0992063581943512,0.0474870093166828,0.0371506996452808,0.0459829904139042,0.0261872261762619,0.00421284604817629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3539500879862,6.4476984590292,1.59079939921264,0.81750917429817,9.51739003158461,7.53102078036358,0.373170185350573,0.403596932296285,0.223232882353142,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",60,123,4.16620955705353,0.974172273708395,0.982616167625091
"CKAI15041002",0.022272378,0.791397525,1.29021389,0.736899048,1.802420265,35,"NSW North Coast","Dry sclerophyll forests (Shrubby subformation)","Northern Escarpment Dry Sclerophyll Forests",165991100100060096,11,122359399.829041,-29.5833519709351,152.308241172124,829.488464355469,-10.2210559844971,42.078742980957,33.65,0.895574331283569,4.53962850570679,3.14198446273804,0.980384588241577,4.53962850570679,3.77269721031189,2.43809294700623,1.18097400665283,0.427526086568832,0.208018898963928,0.0584213137626648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153386235237122,0.21015353500843,0.259172320365906,0.201056689023972,0.0972955077886581,0.0369104780256748,0.0208018887788057,0.00584213109686971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9369567612771,12.6253589689732,1.47509652838093,0.758049660770334,8.5562760573918,6.25753740710265,0.359564311546542,0.491929787705929,0.148505900747529,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",29,50,3.4752047713416,0.977458384168935,0.9664
"CKAI15041009",0.08895956,0.830419589,1.527742485,0.692940863,2.138458219,32,"NSW North Coast","Dry sclerophyll forests (Shrubby subformation)","Northern Escarpment Dry Sclerophyll Forests",238550500400537472,5,162788445.486379,-29.6164621638125,152.478309841012,1013.69879150391,-5.07391691207886,28.0451927185059,27.89,0.914875328540802,4.93097591400146,3.20659232139587,0.990600943565369,4.93097591400146,4.27736186981201,3.0487174987793,1.79671096801758,0.660542726516724,0.103590674698353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130722865462303,0.188225850462914,0.248065069317818,0.238817483186722,0.169312030076981,0.0660542771220207,0.0103590674698353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.58336342325448,14.8178996518254,1.47930237841432,0.825614377275567,8.88587603360191,6.04101160834648,0.332771582333803,0.494407408656517,0.17282100900968,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",32,65,3.4089988237895,0.951299234728811,0.960473372781065
"CKAI1504100G",0.158802557,0.842691629,1.324459881,0.730774594,1.858016905,67,"NSW North Coast","Dry sclerophyll forests (Shrubby subformation)","North Coast Dry Sclerophyll Forests",154860500100060416,5,116154329.720074,-29.6506295248645,152.51959411421,146.690704345703,-8.413330078125,23.960355758667,23.88,0.197754666209221,0.440696984529495,3.13037991523743,0.954101264476776,0.440696984529495,0.315309047698975,0.232185378670692,0.187818378210068,0.0734547525644302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250775888562202,0.0208511613309383,0.0127490656450391,0.0158730614930391,0.0187818389385939,0.00734547525644302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2553458212401,1.24946454167366,1.47922097194354,0.919091665801742,9.05062186773056,6.27043997513791,0.352708676261577,0.438183244188984,0.209108079549438,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",61,149,4.30322014021807,0.976513342185246,0.985000675645241
"CKAI15041011",0.240529911,0.834939816,1.292526214,0.741319721,1.826021519,68,"NSW North Coast","Dry sclerophyll forests (Shrub/grass subformation)","Clarence Dry Sclerophyll Forests",312400200400539136,2,203927321.853383,-29.6960421879811,152.520370081818,372.693420410156,-3.66767740249634,29.3095054626465,29.17,0.743415355682373,2.72986054420471,3.0661187171936,0.956303954124451,2.72986054420471,1.56950867176056,0.900496304035187,0.500666201114655,0.250150114297867,0.0849871262907982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232070371508598,0.182936415076256,0.106884241104126,0.0650346204638481,0.0415679104626179,0.0250150132924318,0.0084987124428153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37780078418177,6.03566896170378,1.39142780391375,0.776570643443128,7.71734708429281,6.1840517181241,0.452287983573259,0.409234666690285,0.138477349736455,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",67,139,4.29304256103672,0.979693397357959,0.985042182081673
"CKAI1504120P",0.22136515,0.816233933,1.415435779,0.718540754,1.987958153,73,"NSW North Coast","Wet sclerophyll forests (Shrubby subformation)","North Coast Wet Sclerophyll Forests",33390000400538176,0,48465454.9799512,-29.6915394126891,152.330198871472,665.374572753906,-3.30266189575195,47.4987182617188,42.13,0.841447770595551,3.68378210067749,3.2128427028656,0.912867546081543,3.68378210067749,2.91019415855408,2.31036472320557,2.14693212509155,1.91474950313568,1.55369603633881,1.02675700187683,0.465658128261566,0.0961382314562798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154717579483986,0.137341737747192,0.0763261914253235,0.0395615100860596,0.0593236200511456,0.0887992531061172,0.108803793787956,0.0930618718266487,0.0465658120810986,0.00961382314562798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18841230715541,16.1082720085979,1.98088118792896,0.901537880270056,14.7882370356325,10.3925727983097,0.228688843763705,0.324091800720348,0.447219355515948,1,365,"Wet sclerophyll forests (Shrubby subformation) (n = 365)",64,149,4.27986922118332,0.976687176503625,0.984730417548759
"CKAI1504120T",0.170418664,0.808907493,1.240359634,0.77812152,1.728471456,51,"NSW North Coast","Dry sclerophyll forests (Shrub/grass subformation)","Clarence Dry Sclerophyll Forests",33390100400537056,1,48465454.8022752,-29.6775725076856,152.324578337705,822.511352539062,-4.83646392822266,33.9766540527344,33.79,0.617534220218658,1.92229068279266,3.24450874328613,0.971389770507812,1.92229068279266,1.51833558082581,1.02109825611115,0.666880905628204,0.443262755870819,0.308231204748154,0.105297096073627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807910338044167,0.0901192426681519,0.085145466029644,0.057783555239439,0.0358649678528309,0.0337965674698353,0.0308231208473444,0.0105297090485692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24082906771289,5.98539648205042,1.67553699220726,0.861055682874508,10.4419671379411,7.93962682743091,0.321163466540171,0.424271615849085,0.254564917610744,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",51,102,4.03695754202444,0.97068310435966,0.979623221837755
"CKAI1504130C",0.016710144,0.877400309,0.967151726,0.743012457,1.347292566,30,"NSW North Coast","Dry sclerophyll forests (Shrub/grass subformation)","Northern Gorge Dry Sclerophyll Forests",142510200100061568,2,109269340.771044,-29.6878469509861,152.523060084651,194.755737304688,-6.40944671630859,28.2071323394775,28.04,0.73253321647644,2.63763666152954,3.19642949104309,0.969533085823059,2.63763666152954,2.13100600242615,1.43247902393341,0.858682215213776,0.314499527215958,0.0831992849707603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101326130330563,0.120515756309032,0.127232372760773,0.111797951161861,0.0775482952594757,0.0314499512314796,0.00831992831081152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.286643180503,7.45750271528959,1.47501466318397,0.82322135784188,8.69912964342306,6.13776237690219,0.353688997809116,0.477838917718876,0.168472084472008,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",31,57,3.48519786833661,0.95810730393772,0.963373345644814
"CKAI15041013",0.231012934,0.822100709,1.290346579,0.73867591,1.841268365,61,"NSW North Coast","Dry sclerophyll forests (Shrub/grass subformation)","Northern Gorge Dry Sclerophyll Forests",142510300100060400,3,109269340.667744,-29.6943352380738,152.525357183314,204.993560791016,-2.09995818138123,34.3148994445801,32.29,0.872474014759064,4.11912631988525,2.91826629638672,0.970232784748077,4.11912631988525,2.90695691108704,1.13540637493134,0.665856182575226,0.518343448638916,0.28061518073082,0.0826646909117699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242433860898018,0.298371970653534,0.224110066890717,0.0617063008248806,0.0385240986943245,0.0435678735375404,0.028061518445611,0.00826646853238344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7918334514026,9.70896910876036,1.45902522870544,0.749790646507373,8.24096792742763,6.98097610739702,0.424259905839908,0.416353501667955,0.159386592492137,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",66,142,4.23701204647076,0.978359024568949,0.984130132910137
"CKAI15040804",0.087212256,0.818244753,1.174450098,0.744672081,1.652374905,39,"NSW North Coast","Dry sclerophyll forests (Shrub/grass subformation)","Clarence Dry Sclerophyll Forests",176300800400537120,8,128109436.646979,-29.7022466723512,152.389370034576,546.292358398438,-17.2374286651611,29.8299980163574,29.77,0.498243242502213,1.38113129138947,3.32725977897644,0.984980344772339,1.37683248519897,1.16578853130341,0.82062166929245,0.530941426753998,0.326775342226028,0.129928648471832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422087907791138,0.0556210912764072,0.063484713435173,0.049384631216526,0.0401012748479843,0.0326775349676609,0.0129928644746542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.459421589429,4.35088810324669,1.58757413704196,0.886041996321044,9.80494626679804,6.95417115044083,0.316448608313222,0.456552812542703,0.226998579144075,1,775,"Dry sclerophyll forests (Shrub/grass subformation) (n = 775)",35,90,3.76015154365792,0.971313949614843,0.973827160493827
"CKAI1504121R",0.058006732,0.771377443,1.317170866,0.70668105,1.869045141,28,"NSW North Coast","Dry sclerophyll forests (Shrubby subformation)","North Coast Dry Sclerophyll Forests",238551100400536192,11,162788446.366539,-29.6593985875292,152.492439932579,500.071807861328,-5.01330661773682,59.1261558532715,58.95,0.931166589260101,5.35922718048096,3.15027785301208,0.989614725112915,5.35922718048096,4.3108549118042,2.83622550964355,1.86598551273346,1.18426465988159,0.857652246952057,0.606072723865509,0.356105864048004,0.244594246149063,0.185679912567139,0.0894482657313347,0.047454908490181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209674417972565,0.252300143241882,0.244486942887306,0.1651960760355,0.10083332657814,0.0578191913664341,0.0501546412706375,0.0361478477716446,0.0170425940304995,0.0155145982280374,0.0138224996626377,0.00894482620060444,0.0047454908490181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7679912068982,17.943565942347,1.89543538091518,0.762779310473047,12.4701808667997,10.9552128834065,0.298671245041272,0.3983088113261,0.303019943632628,1,1569,"Dry sclerophyll forests (Shrubby subformation) (n = 1569)",29,58,3.36879801161363,0.955318660158924,0.959571938168847
"CKAI1504130A",0.279287149,0.805595319,1.360127486,0.733785093,1.922862724,78,"NSW North Coast","Wet sclerophyll forests (Shrubby subformation)","North Coast Wet Sclerophyll Forests",226710100100060512,1,156188527.47484,-29.6873252298425,152.515142714318,532.72705078125,-6.23999977111816,29.8754444122314,29.76,0.811445653438568,3.34096217155457,3.02788829803467,0.970668017864227,3.34096217155457,1.85200905799866,1.01588702201843,0.571471393108368,0.318213850259781,0.180306687951088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29779064655304,0.232507511973381,0.128053769469261,0.0697673186659813,0.0391164720058441,0.0318213850259781,0.0180306676775217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6898193759572,7.2788501828909,1.40872694308125,0.786225476842698,7.83915792114037,6.51499424958457,0.458995869898185,0.394003998977496,0.147000131124319,1,365,"Wet sclerophyll forests (Shrubby subformation) (n = 365)",72,135,4.36973508277054,0.973510599396428,0.985679012345679
